id;updated;type;band;mode;network;network_id;district;call;city;channel;output;tx_shift;access;status;lat;lng;locator;masl;magl;watt_pep;dir;ant;backup
497;"2022-01-18";"Repeater";2;"FM / C4FM";"";"";"LA";"LA6XR";"Kristiansund / Reinsfjell";"RV48";145.6;-0.6;82.5;"QRV";62.9375;7.9583;"JP32XW";994;"";20;"Omni";"";1
498;"2013-08-06";"Repeater";2;"FM";"";"";"LA";"LA6ZR";"Fagernes / Spåtind";"RV60";145.75;-0.6;91.5;"";61.0625;9.7916;"JP41VB";1414;"";"";"";"";0
499;"";"Repeater";2;"FM";"";"";"LA";"LA7AR";"Andenes / Endletenfjell";"RV54";145.675;-0.6;"1750 / DTMF 3";"QRT";69.2292;16.041;"JP89AF";403;"";"";"";"";0
500;"";"Repeater";2;"FM";"";"";"LA";"LA7ER";"Mandal / Sjåvassknuten";"RV52";145.65;-0.6;1750;"";58.6042;7.375;"JO38QO";855;"";"";"";"";0
501;"";"Repeater";2;"FM";"";"";"LA";"LA7HR";"Harstad / Samaåsen";"RV52";145.65;-0.6;"1750 / DTMF *3";"";68.8125;16.5417;"JP88GT";605;"";"";"";"";0
502;"2015-12-31";"Repeater";2;"FM";"Echolink";317411;"LA";"LA7MR";"Mo i Rana / Veten";"RV54";145.675;-0.6;88.5;"QRV";66.1875;13.7083;"JP66UE";709;"";"";"";"";0
503;"";"Repeater";2;"FM";"";"";"LA";"LA7NR";"Namdal / Hemna";"RV62";145.775;-0.6;1750;"QRT";64.3958;11.2083;"JP54OJ";735;"";"";"";"";0
504;"2023-05-18";"Repeater";2;"FM / C4FM";"";"";"LA";"LA7VR";"Vesterålen / Hadseløya";"RV48";145.6;-0.6;123;"QRV";68.5625;14.875;"JP78KN";480;"";50;"Omni";"X-300";1
505;"";"Repeater";2;"FM";"";"";"LA";"LA7YR";"Alta / Kvanfjellet";"RV56";145.7;-0.6;"1750 / DTMF 0 ,4";"";69.9792;23.5417;"KP19SX";336;"";"";"";"";0
506;"";"Repeater";2;"FM";"";"";"LA";"LA8BR";"Fauske/Bodø / Klettkå";"RV50";145.625;-0.6;1750;"";67.1875;15.0417;"JP77ME";808;"";"";"";"";0
508;"";"Repeater";2;"FM";"";"";"LA";"LA8FR";"Fosen / Olsøyheia";"RV50";145.625;-0.6;1750;"";63.6875;10.2083;"JP53CQ";570;"";"";"";"";0
509;"";"Repeater";2;"FM";"";"";"LA";"LA8LR";"Haugesund / Kringsjå";"RV52";145.65;-0.6;"1750 / DTMF #4";"";59.3958;5.375;"JO29QJ";219;"";"";"";"";0
510;"";"Repeater";2;"FM";"";"";"LA";"LA8MR";"Molde / Tusten";"RV62";145.775;-0.6;1750;"";62.7708;7.2916;"JP32PS";665;"";"";"";"";0
511;"";"Repeater";2;"FM";"";"";"LA";"LA8NR";"Honningsvåg / Nordkapp";"RV62";145.775;-0.6;1750;"";70.9792;25.9583;"KQ20XX";337;"";"";"";"";0
512;"";"Repeater";2;"FM";"";"";"LA";"LA8NRR";"Narvik / Ankenes";"RV50";145.625;-0.6;1750;"";68.3958;17.4583;"JP88RJ";740;"";"";"";"";0
513;"2015-12-20";"Repeater";2;"FM";"";"";"LA";"LA8QR";"Trondheim / Bringen";"RV57";145.7125;-0.6;"1750 / DTMF 8";"";63.0643;11.1471;"JP53NB";1040;"";"";"";"";0
514;"";"Repeater";2;"FM";"";"";"LA";"LA8VR";"Mosjøen / Vardefjell";"RV56";145.7;-0.6;1750;"";65.8958;13.2917;"JP65PV";653;"";"";"";"";0
515;"";"Repeater";2;"FM";"";"";"LA";"LA8XR";"Reinsnuten / Sauda";"RV59";145.7375;-0.6;1750;"QRT";59.4375;6.5416;"JO39GK";1167;"";"";"";"";0
516;"";"Repeater";2;"FM";"";"";"LA";"LA9BR";"Firda / Steinfjellet";"RV54";145.675;-0.6;1750;"";61.8542;5.0416;"JP21MU";638;"";"";"";"";0
517;"";"Repeater";2;"FM";"";"";"LA";"LA9CR";"Florø / Storåsen";"RV50";145.625;-0.6;1750;"";61.6042;5.125;"JP21NO";100;"";"";"";"";0
519;"";"Repeater";2;"FM";"";"";"LA";"LA9HR";"Harstad";"RV56";145.7;-0.6;1750;"QRT";68.7986;16.5414;"";"";"";"";"";"";0
520;"";"Repeater";2;"FM";"";"";"LA";"LA9KR";"Norkapp / Hammerfest";"RV52";145.65;-0.6;1750;"";70.6875;23.7083;"KQ10UQ";130;"";"";"";"";0
521;"2023-12-08";"Repeater";70;"FM";"";"";"LA";"LA9LRR";"Tromsø / Falsnes";"RU380";434.75;-2;91.5;"QRV";69.3833;20.1892;"KP09";"";"";"";"Omni";"";0
522;"";"Repeater";2;"FM";"";"";"LA";"LA9MR";"Mandal / Varmestø";"RV54";145.675;-0.6;1750;"";58.1042;7.4583;"JO38RC";300;"";"";"";"";0
523;"";"Repeater";2;"FM";"";"";"LA";"LA9RR";"Ryfylke / Ombo";"RV48";145.6;-0.6;1750;"";59.2708;6.0416;"JO39AG";488;"";"";"";"";0
524;"2015-12-31";"Repeater";2;"FM";"Echolink";335596;"LA";"LA9SR";"S. Sunnmøre / Gurskøy";"RV58";145.725;-0.6;1750;"QRV";62.2708;5.7916;"JP22VG";615;"";"";"";"";0
525;"2023-12-08";"Repeater";2;"FM";"";"";"LA";"LA9TR";"Tromsø / Trolltinden";"RV50";145.625;-0.6;123;"QRV";70.0625;20.4583;"KQ00";920;"";"";"Omni";"";0
526;"";"Repeater";2;"FM";"";"";"LA";"LA9UR";"Fosen / Ruasetfjellet";"RV63";145.7875;-0.6;1750;"";63.7292;9.7916;"JP43VR";247;"";"";"";"";0
527;"";"Repeater";2;"FM";"";"";"LA";"LA9WR";"Namdal / Geitfjellet";"RV48";145.6;-0.6;1750;"";64.3958;12.2083;"JP64CJ";860;"";"";"";"";0
528;"2023-12-08";"Repeater";2;"FM";"";"";"LA";"LA9ZR";"Midt-Troms / Andsfjell";"RV58";145.725;-0.6;123;"";69.1042;18.5417;"JP99GC";652;"";"";"";"";0
529;"2015-10-03";"Repeater";2;"FM";"";"";"OZ";"OZ3REI";"Knivsbjerg";"RV58";145.725;-0.6;1750;"QRV";55.1422;9.4374;"JO45RD";85;60;100;"";"";0
530;"2013-11-30";"Repeater";2;"FM";"";"";"OZ";"OZ3RET";"Sæby";"RV62";145.775;-0.6;1750;"QRV";57.3314;10.5104;"JO57GH";21;45;25;"";"";0
531;"2024-09-24";"Repeater";2;"FM";"";"";"OZ";"OZ3REX";"Vissenbjerg";"RV56";145.7;-0.6;71.9;"QRV";55.3958;10.125;"JO55BJ";99;10;10;"";"";0
533;"2020-05-13";"Repeater";70;"FM";"";"";6;"SL6BH/R";"Halmstad";"RU380";434.75;-2;114.8;"QRV";56.6875;12.875;"JO66KQ";50;22;25;90;"Aerial OY AV1914";2
534;"2022-12-19";"Repeater";23;"FM";"";"";7;"SK7CY";"Helsingborg";"RM8";1297.2;-6;1750;"QRT";56.0464;12.6945;"JO66IB";"";"";"";"";"";0
535;"2015-07-09";"Repeater";70;"FM";"";"";7;"SK7IJ/R";"Vetlanda";"RU370";434.625;-2;156.7;"QRV";57.499;15.244;"JO77OL";"";"";25;"";"";0
536;"2023-10-20";"Repeater";2;"FM";"SvxReflector / Echolink";182956;7;"SK7MO/R";"Ljungby";"RV58";145.725;-0.6;"1750 / 94.8 / DTMF 1";"QRV";56.9026;13.946;"JO66XV";182;15;20;"Omni";"2x dipol";2
537;"2025-05-24";"Repeater";70;"FM";"";"";7;"SK7RFH";"Nässjö";"RU388";434.85;-2;"1750 / 156,7 / DTMF 6";"QRV";57.65;14.7;"JO77IP";340;30;60;"Omni";"Aerial OY AV1915-H (2 stack 7dBi)";2
539;"";"Repeater";2;"FM";"";"";7;"SK7RIH";"Oskarshamn";"RV58";145.725;-0.6;1750;"QRV";57.26;16.4;"JO87FG";"";"";"";"";"";0
540;"";"Repeater";70;"FM";"";"";7;"SK7RIH/R";"Oskarshamn";"RU378";434.725;-2;1750;"QRV";57.26;16.4;"JO87EG";"";"";"";"";"";0
541;"";"Repeater";6;"FM";"";"";7;"SK7RIH";"Oskarshamn";"RF91";51.91;-0.6;1750;"QRV";57.26;16.4;"JO87EG";"";"";"";"";"";0
542;"";"Repeater";70;"FM";"";"";7;"SK7RJL/R";"Lund";"RU378";434.725;-2;79.7;"QRV";55.7292;13.2083;"JO65OR";"";"";"";"";"";0
543;"2020-07-04";"Repeater";2;"FM";"";"";7;"SK5CN/R";"Hultsfred / Gåskullen";"RV61";145.7625;-0.6;"1750 / DTMF 5";"QRV";57.4948;15.8416;"JO77WL";"";"";"";"";"";2
545;"2024-02-23";"Repeater";2;"FM";"";"";7;"SK7GH/R";"Bredaryd";"RV55";145.6875;-0.6;156.7;"QRV";57.1709;13.742;"JO67UE";158;15;20;"Omni";"2 stackade dipoler 5dBi";1
546;"2026-02-17";"Repeater";2;"FM";"";"";7;"SK7DL/R";"Emmaboda";"RV62";145.775;-0.6;1750;"QRV";56.6314;15.5044;"JO76SP";"";"";"";"";"";1
548;"2026-05-17";"Repeater";2;"FM";"";"";7;"SK7DL";"Nybro";"RV55";145.6875;-0.6;79.7;"QRV";56.6875;15.7917;"JO76VQ";50;10;50;"";"X700, 9.3 dBi";1
550;"2023-06-19";"Repeater";70;"FM";"SvxReflector";"";2;"SK2RMR";"Storuman";"RU380";434.75;-2;"1750 / 107.2";"QRV";65.097;17.14;"JP85NC";510;30;80;"290 deg";"Aerial OY AV1914-H (4 stack 10dBi)";2
551;"";"Repeater";2;"FM";"";"";3;"SM3VAC/R";"Nyland";"RV60";145.75;-0.6;1750;"QRV";63.01;17.74;"JP83UA";"";"";"";"";"";0
552;"";"Repeater";70;"FM";"";"";3;"SM3VAC/R";"Nyland";"RU396";434.95;-1.6;1750;"QRV";63.01;17.74;"JP83UA";"";"";"";"";"";0
554;"2025-08-07";"Repeater";70;"FM";"";"";7;"SM7LNT/R";"Mörrum";"RU386";434.825;-2;79.7;"QRT";56.1886;14.7473;"JO76IE";"";"";17;"";"";0
555;"";"Link";2;"FM";"IRLP";5588;"LA";"LA1PHA";"Mo i Rana";"";145.3375;"";88.5;"QRV";66.316;14.1475;"JP76BH";"";"";"";"";"";0
556;"2013-08-28";"Link";2;"FM";"IRLP";5466;"LA";"LA8VVR";"Mosjøen";"";145.2875;"";71.9;"QRV";65.8369;13.1934;"";"";"";"";"";"";0
558;"";"Repeater";70;"FM";"";"";"LA";"LA6RR";"Ryfylke / Rennesøyhornet";"RU368";434.6;-2;88.5;"";59.0625;5.7916;"JO29VB";234;"";"";"";"";0
559;"";"Repeater";70;"FM";"";"";"LA";"LA8OR";"Oslo / Bislingen";"RU368";434.6;-2;1750;"";60.2292;10.625;"JP50HF";690;"";"";"";"";0
560;"2023-11-08";"Repeater";70;"FM";"";"";"LA";"LA6CR";"Knarvik / N. Hordland";"RU370";434.625;-2;1750;"QRT";60.5625;5.2916;"JP20PN";60;"";"";"";"";2
561;"2016-05-14";"Repeater";70;"FM";"";"";"LA";"LA7KR";"Kongsvinger / Holtberget";"RU370";434.625;-2;71.9;"QRV";60.1726;11.988;"JP50XE";330;30;20;"Omni";"Aerial-Oy AV-1915H";0
562;"2016-05-14";"Repeater";6;"FM";"";"";"LA";"LA2RRR";"Kongsvinger / Holtberget";"RF83";51.83;-0.6;71.9;"QRV";60.1726;11.988;"JP50XE";320;20;20;"Omni";"Diamond V-2000";0
563;"";"Repeater";70;"FM";"";"";"LA";"LA5RRR";"Sauda / Røldal";"RU368";434.6;-2;1750;"";59.8542;6.7916;"JO39JU";400;"";"";"";"";0
564;"2021-05-17";"Repeater";70;"FM";"";"";"LA";"LA7KRR";"Fosen / Kyrksæterøra";"RU370";434.625;-2;"1750 / 110.9 / DTMF 3";"QRV";63.3125;9.125;"JP43NH";280;"";"";"";"";2
566;"";"Link";2;"FM";"";"";"LA";"LA7NRR";"Vattafjell / Namdal";"X2";144.65;"";"1750 / DTMF 2";"";64.4792;11.4583;"JP54RL";240;"";"";"";"";0
567;"";"Link";2;"FM";"";"";"LA";"LA9PR";"Kjortåsen / Ryfylke";"X2";144.65;"";94.8;"";59.0625;5.9583;"JO29XB";439;"";"";"";"";0
568;"2019-11-10";"Repeater";2;"FM / P25";"";"";"OH2";"OH2RCH";"Espoo / Kauniainen";"RV50";145.625;-0.6;118.8;"QRV";60.18;24.75;"KP20JE";99;39;150;"";"";0
569;"2013-07-26";"Repeater";2;"FM";"";"";"OH3";"OH3RAN";"Forssa";"RV52";145.65;-0.6;1750;"QRV";60.819;23.621;"KP10TT";151;52;10;"";"";0
570;"2013-07-26";"Repeater";2;"FM";"";"";"OH4";"OH4RAB";"Pieksämäki";"RV54";145.675;-0.6;1750;"QRV";62.3;27.133;"KP32NH";185;57;15;"";"";0
571;"2019-11-10";"Repeater";2;"FM";"";"";"OH4";"OH4RAF";"Savonlinna";"RV50";145.625;-0.6;103.5;"QRV";61.83;28.83;"KP41KU";150;"";20;"";"";0
572;"2014-04-14";"Repeater";2;"FM";"";"";"OH5";"OH5RAB";"Joutseno";"RV62";145.775;-0.6;1750;"QRV";61.0937;28.3808;"KP41EC";102;30;12;"";"";0
573;"2014-11-30";"Repeater";2;"FM";"";"";"OH6";"OH6RAA";"Vaasa";"RV60";145.75;-0.6;1750;"QRV";63.1;21.6;"KP03SC";115;110;5;"";"Aerial 2x Dipole";0
574;"2013-07-26";"Repeater";2;"FM";"";"";"OH6";"OH6RAE";"Pihtipudas";"RV62";145.775;-0.6;1750;"QRV";63.376;25.575;"KP23TG";402;215;30;"";"";0
575;"2023-11-04";"Repeater";2;"FM / C4FM";"";"";"OH6";"OH6RAH";"Seinäjoki";"RV54";145.675;-0.6;110.9;"QRV";62.798;22.832;"KP12JS";175;90;15;"";"";1
576;"2013-08-07";"Beacon";6;"CW";"";"";"LA";"LA9SIX";"Gjøvik / Snertingdal";"";50.459;"";"";"Plan";60.8919;10.3882;"JP50EV";430;"";25;"Omni";"5/8 GP";0
577;"";"Link";2;"FM";"IRLP";5123;"OZ";"OZ1KBT";"Broager";"";145.3;"";100;"";54.8936;9.6082;"JO44TV";"";"";"";"";"";0
578;"2017-12-25";"Link";2;"FM";"";"";"LA";"LA7QR";"Fredrikstad / Hatten";"X8";145.25;"";100;"QRV";59.2292;10.9583;"JO59LF";110;"";"";"";"";0
581;"2018-01-20";"Repeater";70;"FM / C4FM";"";"";"OH3";"OH3RAC";"Lahti";"RU368";434.6;-2;123;"QRV";60.9787;25.6487;"KP20TX";180;44;20;"";"";0
584;"2013-08-06";"Repeater";70;"FM";"";"";"LA";"LA7CR";"Modum / Norefjell";"RU376";434.7;-2;"1750 / 103.5";"";60.2188;9.5639;"JP40SF";250;"";"";"";"";0
585;"2017-01-11";"Repeater";70;"FM";"";"";2;"SK2RME";"Piteå";"RU368";434.6;-2;"1750 / 107.2";"QRV";65.3125;21.4959;"KP05RH";70;16;10;"Omni";"";0
586;"2021-02-02";"Repeater";2;"FM";"";"";"LA";"LA5AR";"Arendal / Vaktårnheia";"RV56";145.7;-0.6;192.8;"QRV";58.4636;8.7667;"JO48JL";75;75;20;"Omni";"2x dipol";1
588;"2022-08-10";"Repeater";2;"FM";"";"";"LA";"LA4SRR";"Bjerkreim";"RV57";145.7125;-0.6;110.9;"QRV";58.6331;5.9547;"JO28XP";561;30;20;"Omni";5;1
589;"2022-10-19";"Repeater";70;"FM";"";"";6;"SK6RDG";"Guldheden";"RU398";434.975;-2;"1750 / 114.8";"QRV";57.678;11.9783;"JO57XQ";120;50;"";"";"";0
590;"2017-06-05";"Repeater";2;"FM";"";"";6;"SK6ROY";"Kinnekulle";"RV48";145.6;-0.6;"1750 / 114.8";"QRV";58.6;13.41;"JO68QO";"";"";"";"";"";0
591;"2018-01-08";"Repeater";2;"FM";"Echolink";911050;4;"SK4HV/R";"Hagfors / Värmullsåsen";"RV54";145.675;-0.6;"1750 / 114.8";"QRV";60.0225;13.7602;"JP60VA";"";"";"";"";"";0
592;"";"Repeater";2;"FM";"";"";6;"SK6LK/R";"Borås";"RV62";145.775;-0.6;"1750 / 114.8";"QRV";57.742;13.005;"JO67MR";"";"";"";"";"RX: GP / TX: dipoler 4-stack";0
593;"2022-03-12";"Repeater";2;"FM";"";"";6;"SK6RIC";"Alingsås";"RV50";145.625;-0.6;"1750 / 114.8";"QRV";57.93;12.5362;"JO67GW";"";"";"";"";"";0
594;"2022-03-12";"Repeater";70;"FM";"SvxReflector";"";6;"SK6RIC";"Alingsås";"RU370";434.625;-2;"1750 / 114.8";"QRV";57.93;12.5362;"JO67GW";"";"";"";"";"";0
595;"2022-10-19";"Repeater";6;"FM";"";"";6;"SK6RFQ";"Guldheden";"RF87";51.87;-0.6;"1750 / 114.8 / DTMF 6";"QRV";57.6785;11.9787;"JO57XQ";120;50;40;"";"Dipole";0
596;"2025-06-11";"Repeater";2;"FM";"";"";6;"SK6RJW";"Kungsbacka";"RV58";145.725;-0.6;114.8;"QRV";57.4874;12.077;"JO67AL";37;20;25;"Omni";"Diamond X-300 8.9 dBi";2
598;"2016-01-05";"Repeater";70;"FM / P25";"";"";"OH2";"OH2RCH";"Espoo / Juhanila";"";434.825;-2;"118.8 / NAC293";"QRV";60.18;24.75;"KP20JE";102;70;100;"";"Aerial 4-bay dipole";0
599;"2018-01-20";"Repeater";70;"FM";"";"";"OH3";"OH3RTR";"Tampere (Tammerfors)";"RU396";434.95;-2;"123.0 / CC 1";"QRT";61.44;23.86;"KP11WK";225;70;80;"";"";0
600;"2018-01-12";"Repeater";2;"FM";"";"";"OH3";"OH3RNE";"Tampere (Tammerfors)";"RV60";145.75;-0.6;"123.0 / CC 1";"QRV";61.505;23.743;"KP11UM";247;137;45;"";"VX4000 2.6 dBi";0
601;"2018-01-12";"Repeater";70;"FM";"";"";"OH3";"OH3RNE";"Tampere City (Tammerfors)";"RU388";434.85;-2;"123.0 / CC 1";"QRV";61.505;23.7433;"KP11UM";247;137;35;"";"VX4000 5.8 dBi";0
603;"2016-03-19";"Repeater";70;"FM";"";"";3;"SK3RQE";"Forsa / Storberget";"RU374";434.675;-2;"1750 / 127.3";"QRV";61.688;16.875;"JP81KQ";"";"";"";"";"";0
605;"2024-09-25";"Repeater";2;"FM";"SvxReflector";"";3;"SK3RQE";"Forsa / Storberget";"RV54";145.675;-0.6;"1750 / 127.3";"QRV";61.688;16.875;"JP81KQ";"";"";"";"";"";0
606;"2022-03-27";"Repeater";70;"FM";"SvxReflector";"";3;"SK3GW";"Gävle";"RU390";434.875;-2;"1750 / 127.3 / DTMF *";"QRV";60.6422;17.1302;"JP80NP";150;93;30;"Omni";"";2
607;"2022-03-27";"Repeater";70;"FM";"SvxReflector";"";3;"SK3GK";"Sandviken";"RU386";434.825;-2;"1750 / 127.3 / DTMF *";"QRV";60.75;16.49;"JP80FS";322;14;40;"Omni";"X-300";2
609;"2014-04-19";"Repeater";2;"FM";"";"";"OH7";"OH7RAA";"Kuopio";"RV48";145.6;-0.6;"1750 / 118.8 / DTMF *";"QRV";62.9;27.683;"KP32TV";229;31;27;"";"";0
610;"2022-10-01";"Repeater";2;"FM";"Echolink / SvxReflector";24393;7;"SK7HW/R";"Växjö / Hollstorp";"RV54";145.675;-0.6;"1750 / 156.7";"QRV";56.8666;14.8833;"JO76KU";205;180;20;"";"4 x dipoler";0
611;"2015-07-09";"Repeater";2;"FM";"";"";7;"SK7IJ/R";"Vetlanda";"RV50";145.625;-0.6;"1750 / 156.7";"QRV";57.499;15.244;"JO77OL";"";"";"";"";"";0
612;"2025-11-05";"Repeater";70;"FM";"";"";7;"SK7RGI";"Huskvarna";"RU380";434.75;-2;"1750 / 156.7 / DTMF 6";"QRV";57.8233;14.2934;"JO77DT";345;14;20;"Omni";"Colinjär GP +8dBi";1
613;"2025-11-05";"Repeater";2;"FM";"";"";7;"SK7RGI";"Huskvarna";"RV60";145.75;-0.6;"1750 / 156.7 / DTMF 6";"QRV";57.8233;14.2934;"JO77DT";342;9;20;"Omni";"Stackad 5/8 +6dBi";1
614;"2013-11-30";"Repeater";70;"FM";"Echolink";410946;"OZ";"OZ6REH";"Svendborg / Egebjerg";"RU390";434.875;-2;"1750 / 71.9";"QRV";55.099;10.567;"JO55GC";87;48;50;"";"";0
615;"";"Repeater";2;"FM";"";"";"LA";"LA5QR";"Molde / Sunndal";"RV50";145.625;-0.6;"1750 / 67.0 / DTMF *3";"";62.6458;8.7083;"JP42IP";100;"";"";"";"";0
616;"2023-12-31";"Repeater";2;"FM";"";"";3;"SK3RQC";"Vemdalen";"RV50";145.625;-0.6;"1750 / 74.4";"QRT";62.4428;13.8667;"JP62WK";"";"";"";"";"";0
617;"";"Repeater";2;"FM";"";"";4;"SK4EA/R";"Lindesberg";"RV55";145.6875;-0.6;"1750 / 74.4";"QRV";59.651;15.133;"JO79NP";229;23;25;"";"2 x dipoles";0
618;"2016-05-22";"Repeater";70;"FM";"";"";4;"SK4RWQ";"Arvika / Valfjället";"RU382";434.775;-2;"1750 / 74.4";"QRV";59.7736;12.2336;"JO69CT";310;19;20;"Omni";"Stacked dipole";0
619;"2014-11-11";"Repeater";2;"FM";"";"";"LA";"LA7GR";"Harpefoss / Gålå";"RV58";145.725;-0.6;"1750 / 71.9 / DTMF 2";"QRV";61.5208;9.7916;"JP41VM";1050;"";"";"";"";0
620;"2025-06-21";"Repeater";2;"FM";"";"";4;"SK4RJJ";"Sunne / Blåbärskullen";"RV62";145.775;-0.6;74.4;"QRV";59.8367;12.8657;"JO69KU";425;50;20;"Omni";"4 stackade dipoler";1
621;"2013-08-06";"Repeater";70;"FM";"Echolink";271732;"LA";"LA7UR";"Ringerike / Valebykampen";"RU374";434.675;-2;"1750 / 71.9 / DTMF *2";"";60.3958;10.625;"JP50HJ";781;"";"";"";"";0
622;"2013-11-30";"Repeater";70;"FM";"";"";"OZ";"OZ5REB";"Yding Skovhøj";"RU380";434.75;-2;"1750 / 77.0";"QRV";55.9925;9.7958;"JO45WX";169;52;50;"";"";0
624;"2025-06-11";"Repeater";70;"FM";"";"";0;"SAØAZT/R";"Brottby";"RU384";434.8;-2;"1750 / 77.0";"QRV";59.4522;17.9731;"JO89XK";70;30;400;"";"4 stack";0
625;"2023-03-11";"Repeater";2;"FM";"ASR";"";"OZ";"OZ9REG";"Yding / Skovhøj";"RV54";145.675;-0.6;"1750 / 77.0";"QRV";55.9583;9.75;"JO45VX";169;52;28;"";"";0
626;"";"Repeater";2;"FM";"Echolink";5405;"LA";"LA8HR";"Geilo / Hallingdal";"RV52";145.65;-0.6;"1750 / 74.4 / DTMF *8";"";60.5625;8.2083;"JP40CN";1070;"";"";"";"";0
627;"2022-09-11";"Repeater";2;"FM";"Echolink";8585;"LA";"LA7PR";"Moss / Grimstadtoppen";"RV53";145.6625;-0.6;"123.0 / DTMF *5";"QRV";59.3674;10.8129;"JO59JI";80;"";"";"";"";1
628;"2021-02-02";"Repeater";2;"FM";"";"";"LA";"LA6SR";"Risør / Heiberg";"RV62";145.775;-0.6;"1750 / 107.2";"QRV";58.7675;9.1058;"JO48NS";215;10;20;"Omni";"Dipole";1
631;"2016-07-31";"Repeater";70;"FM";"ASR";"";"OZ";"OZ9REI";"Dutterhøj";"RU394";434.925;-2;110.9;"QRV";55.8249;11.5361;"JO55ST";74;17;50;"Omni";"Diamond X300";0
632;"2015-04-16";"Repeater";2;"FM";"";"";"OZ";"OZ4GRE";"Grenaa";"RV53";145.6625;-0.6;"1750 / 82.5";"QRV";56.438;10.875;"JO56KK";34;11;20;"";"";0
633;"2018-03-26";"Repeater";2;"FM";"";"";"OZ";"OZ9REH";"Vejby Strand";"RV58";145.725;-0.6;"1750 / 82.5";"QRV";56.063;12.125;"JO66BB";50;72;60;"";"";0
634;"2024-05-21";"Repeater";2;"FM";"";"";"LA";"LA9ER";"Gardermoen / Mistberget";"RV59";145.7375;-0.6;"1750 / 123.0";"QRV";60.3958;11.125;"JP50NJ";670;25;"";"Omni";"";1
635;"";"Repeater";2;"FM";"";"";5;"SK5DB/R";"Uppsala";"RV60";145.75;-0.6;"1750 / 82.5";"QRV";59.8542;17.7927;"JO89VU";"";"";"";"";"";0
636;"2023-12-31";"Repeater";70;"FM";"";"";5;"SK5DB/R";"Uppsala";"RU380";434.75;-2;"1750 / 82.5";"QRT";59.8542;17.7907;"JO89VU";"";"";"";"";"";0
637;"2024-02-19";"Repeater";2;"FM";"SvxReflector";"";5;"SK5RHQ";"Västerås";"RV62";145.775;-0.6;"136.5 / 82.5";"QRV";59.6181;16.5243;"JO89GO";"";"";"";"";"";1
638;"2024-02-19";"Repeater";70;"FM";"SvxReflector";"";5;"SK5RHQ";"Västerås";"RU382";434.775;-2;"136.5 / 82.5";"QRV";59.6062;16.5576;"JO89GO";"";"";"";"";"";1
